emage_id,type,probe_id,source_id,specimen_id,stage_id
17814,in situ,T36154,3,113,4
17815,in situ,T36153,3,113,4
17816,in situ,T36145,3,113,4
17817,in situ,T36144,3,113,4
17818,in situ,T36160,3,113,4
17819,in situ,T36133,3,113,4
17820,in situ,T36162,3,113,4
17821,in situ,T36159,3,113,4
17822,in situ,T36161,3,113,4
17823,in situ,T36175,3,113,4
17824,in situ,T36171,3,113,4
17825,in situ,T36168,3,113,4
17826,in situ,T36405,3,113,4
17827,in situ,T36403,3,113,4
17828,in situ,T36169,3,113,4
17829,in situ,T36411,3,113,4
17830,in situ,T36406,3,113,4
17831,in situ,T36409,3,113,4
17832,in situ,T36412,3,113,4
17833,in situ,T36413,3,113,4
17834,in situ,T36419,3,113,4
17835,in situ,T36414,3,113,4
17836,in situ,T36418,3,113,4
17837,in situ,T36417,3,113,4
17838,in situ,T36415,3,113,4
17839,in situ,T36416,3,113,4
17840,in situ,T36425,3,113,4
17841,in situ,T36426,3,113,4
17842,in situ,T36424,3,113,4
17843,in situ,T36421,3,113,4
17844,in situ,T36422,3,113,4
17845,in situ,T36428,3,113,4
17846,in situ,T36408,3,113,4
17847,in situ,T36442,3,113,4
17848,in situ,T36407,3,113,4
17849,in situ,T36430,3,113,4
17850,in situ,T36427,3,113,4
17851,in situ,T36431,3,113,4
17852,in situ,T36433,3,113,4
17853,in situ,T36435,3,113,4
17854,in situ,T36432,3,113,4
17855,in situ,T36436,3,113,4
17856,in situ,T36441,3,113,4
17857,in situ,T36437,3,113,4
17858,in situ,T36440,3,113,4
17859,in situ,T36443,3,113,4
17860,in situ,T36438,3,113,4
17861,in situ,T36446,3,113,4
17862,in situ,T36444,3,113,4
17863,in situ,T36449,3,113,4
17864,in situ,T36451,3,113,4
17865,in situ,T36448,3,113,4
17866,in situ,T36447,3,113,4
17867,in situ,T36455,3,113,4
17868,in situ,T36452,3,113,4
17869,in situ,T36457,3,113,4
17870,in situ,T36454,3,113,4
17871,in situ,T36456,3,113,4
17872,in situ,T36453,3,113,4
17873,in situ,T36466,3,113,4
17874,in situ,T36461,3,113,4
17875,in situ,T36485,3,113,4
17876,in situ,T36462,3,113,4
17877,in situ,T36467,3,113,4
17878,in situ,T36459,3,113,4
17879,in situ,T36468,3,113,4
17880,in situ,T36472,3,113,4
17881,in situ,T36475,3,113,4
17882,in situ,T36470,3,113,4
17883,in situ,T36476,3,113,4
17884,in situ,T36469,3,113,4
17885,in situ,T37093,3,113,4
17886,in situ,T36480,3,113,4
17887,in situ,T36478,3,113,4
17888,in situ,T36488,3,113,4
17889,in situ,T36420,3,113,4
17890,in situ,T36490,3,113,4
17891,in situ,T36495,3,113,4
17892,in situ,T36497,3,113,4
17893,in situ,T36499,3,113,4
17894,in situ,T36496,3,113,4
17895,in situ,T36493,3,113,4
17896,in situ,T36491,3,113,4
17897,in situ,T36504,3,113,4
17898,in situ,T36506,3,113,4
17899,in situ,T36508,3,113,4
17900,in situ,T36505,3,113,4
17901,in situ,T36509,3,113,4
17902,in situ,T37077,3,113,4
17903,in situ,T36477,3,113,4
17904,in situ,T37076,3,113,4
17905,in situ,T37083,3,113,4
17906,in situ,T37080,3,113,4
17907,in situ,T36481,3,113,4
17908,in situ,T37079,3,113,4
17909,in situ,T37078,3,113,4
17910,in situ,T37085,3,113,4
17911,in situ,T37084,3,113,4
17912,in situ,T37086,3,113,4
17913,in situ,T37112,3,113,4
17914,in situ,T37096,3,113,4
17915,in situ,T37102,3,113,4
17916,in situ,T37095,3,113,4
17917,in situ,T37101,3,113,4
17918,in situ,T37108,3,113,4
17919,in situ,T37104,3,113,4
17920,in situ,T37103,3,113,4
17921,in situ,T37106,3,113,4
17922,in situ,T37107,3,113,4
17923,in situ,T37105,3,113,4
17924,in situ,T36482,3,113,4
17925,in situ,T36502,3,113,4
17926,in situ,T37109,3,113,4
17927,in situ,T37111,3,113,4
17928,in situ,T37082,3,113,4
17929,in situ,T37088,3,113,4
17930,in situ,T37675,3,113,4
17931,in situ,T37089,3,113,4
17932,in situ,T37682,3,113,4
17933,in situ,T37677,3,113,4
17934,in situ,T37676,3,113,4
17935,in situ,T37684,3,113,4
17936,in situ,T37681,3,113,4
17937,in situ,T37685,3,113,4
17938,in situ,T37686,3,113,4
17939,in situ,T37122,3,113,4
17940,in situ,T37124,3,113,4
17941,in situ,T37121,3,113,4
17942,in situ,T37129,3,113,4
17943,in situ,T37126,3,113,4
17944,in situ,T37125,3,113,4
17945,in situ,T37128,3,113,4
17946,in situ,T37131,3,113,4
17947,in situ,T37130,3,113,4
17948,in situ,T37136,3,113,4
17949,in situ,T37137,3,113,4
17950,in situ,T37134,3,113,4
17951,in situ,T37134,3,113,4
17952,in situ,T37135,3,113,4
17953,in situ,T37138,3,113,4
17954,in situ,T37701,3,113,4
17955,in situ,T37702,3,113,4
17956,in situ,T37138,3,113,4
17957,in situ,T37709,3,113,4
17958,in situ,T37704,3,113,4
17959,in situ,T37708,3,113,4
17960,in situ,T37703,3,113,4
17961,in situ,T37714,3,113,4
17962,in situ,T37716,3,113,4
17963,in situ,T37715,3,113,4
17964,in situ,T37711,3,113,4
17965,in situ,T37718,3,113,4
17966,in situ,T37725,3,113,4
17967,in situ,T37720,3,113,4
17968,in situ,T37724,3,113,4
17969,in situ,T37732,3,113,4
17970,in situ,T37728,3,113,4
17971,in situ,T37726,3,113,4
17972,in situ,T37733,3,113,4
17973,in situ,T37737,3,113,4
17974,in situ,T38549,3,113,4
17975,in situ,T37735,3,113,4
17976,in situ,T37740,3,113,4
17977,in situ,T37736,3,113,4
17978,in situ,T38537,3,113,4
17979,in situ,T38542,3,113,4
17980,in situ,T38534,3,113,4
17981,in situ,T38541,3,113,4
17982,in situ,T36429,3,113,4
17983,in situ,T36410,3,113,4
17984,in situ,T38545,3,113,4
17985,in situ,T37097,3,113,4
17986,in situ,T37680,3,113,4
17987,in situ,T37100,3,113,4
17988,in situ,T37100,3,113,4
17989,in situ,T37116,3,113,4
17990,in situ,T37119,3,113,4
17991,in situ,T37133,3,113,4
17992,in situ,T37687,3,113,4
17993,in situ,T37710,3,113,4
17994,in situ,T37698,3,113,4
17995,in situ,T37697,3,113,4
17996,in situ,T37705,3,113,4
17997,in situ,T37700,3,113,4
17998,in situ,T37117,3,113,4
17999,in situ,T37120,3,113,4
18000,in situ,T37717,3,113,4
18001,in situ,T37114,3,113,4
18002,in situ,T37118,3,113,4
18003,in situ,T37118,3,113,4
18004,in situ,T37118,3,113,4
18005,in situ,T37118,3,113,4
18006,in situ,T37688,3,113,4
18007,in situ,T36404,3,113,4
18008,in situ,T37707,3,113,4
18009,in situ,T37729,3,113,4
18010,in situ,T37734,3,113,4
18011,in situ,T37721,3,113,4
18012,in situ,T37706,3,113,4
18013,in situ,T37099,3,113,4
18014,in situ,T37689,3,113,4
18015,in situ,T37683,3,113,4
18016,in situ,T37695,3,113,4
18017,in situ,T37696,3,113,4
18018,in situ,T37143,3,113,4
18019,in situ,T38540,3,113,4
18020,in situ,T37739,3,113,4
18021,in situ,T38535,3,113,4
18022,in situ,T37713,3,113,4
18023,in situ,T38552,3,113,4
18024,in situ,T37139,3,113,4
18025,in situ,T37140,3,113,4
18026,in situ,T38550,3,113,4
18027,in situ,T38553,3,113,4
18028,in situ,T38544,3,113,4
18029,in situ,T37145,3,113,4
18030,in situ,T37146,3,113,4
18031,in situ,T37144,3,113,4
18032,in situ,T37150,3,113,4
18033,in situ,T37148,3,113,4
18034,in situ,T37149,3,113,4
18035,in situ,T37152,3,113,4
18036,in situ,T37151,3,113,4
18037,in situ,T37147,3,113,4
18038,in situ,T37156,3,113,4
18039,in situ,T37157,3,113,4
18040,in situ,T37158,3,113,4
18041,in situ,T37154,3,113,4
18042,in situ,T37155,3,113,4
18043,in situ,T37163,3,113,4
18044,in situ,T37161,3,113,4
18045,in situ,T37164,3,113,4
18046,in situ,T37159,3,113,4
18047,in situ,T37162,3,113,4
18048,in situ,T37168,3,113,4
18049,in situ,T37167,3,113,4
18050,in situ,T37170,3,113,4
18051,in situ,T37169,3,113,4
18052,in situ,T37166,3,113,4
18053,in situ,T37164,3,113,4
18054,in situ,T37168,3,113,4
18055,in situ,T37169,3,113,4
18056,in situ,T37173,3,113,4
18057,in situ,T37690,3,113,4
18058,in situ,T37712,3,113,4
18059,in situ,T36128,3,113,4
18060,in situ,T37141,3,113,4
18061,in situ,T37175,3,113,4
18062,in situ,T36079,3,113,4
18063,in situ,T37176,3,113,4
18064,in situ,T37177,3,113,4
18065,in situ,T37178,3,113,4
18066,in situ,T36078,3,113,4
18067,in situ,T37153,3,113,4
18068,in situ,T36080,3,113,4
18069,in situ,T36083,3,113,4
18070,in situ,T36082,3,113,4
18071,in situ,T36081,3,113,4
18072,in situ,T36084,3,113,4
18073,in situ,T37692,3,113,4
18074,in situ,T37110,3,113,4
18075,in situ,T37115,3,113,4
18076,in situ,T36085,3,113,4
18077,in situ,T37127,3,113,4
18078,in situ,T36129,3,113,4
18079,in situ,T37132,3,113,4
18080,in situ,T36086,3,113,4
18081,in situ,T36101,3,113,4
18082,in situ,T37123,3,113,4
18083,in situ,T36113,3,113,4
18084,in situ,T37723,3,113,4
18085,in situ,T37142,3,113,4
18086,in situ,T36088,3,113,4
18087,in situ,T36114,3,113,4
18088,in situ,T36123,3,113,4
18089,in situ,T36115,3,113,4
18090,in situ,T38548,3,113,4
18091,in situ,T38546,3,113,4
18092,in situ,T36163,3,113,4
18093,in situ,T35427,3,113,4
18094,in situ,T38536,3,113,4
18095,in situ,T38543,3,113,4
18096,in situ,T36109,3,113,4
18097,in situ,T36118,3,113,4
18098,in situ,T36112,3,113,4
18099,in situ,T36117,3,113,4
18100,in situ,T36110,3,113,4
18101,in situ,T36111,3,113,4
18102,in situ,T36119,3,113,4
18103,in situ,T36126,3,113,4
18104,in situ,T36122,3,113,4
18105,in situ,T36120,3,113,4
18106,in situ,T36121,3,113,4
18107,in situ,T36124,3,113,4
18108,in situ,T36125,3,113,4
18109,in situ,T36127,3,113,4
18110,in situ,T37179,3,113,4
18111,in situ,T37183,3,113,4
18112,in situ,T37184,3,113,4
18113,in situ,T37181,3,113,4
18114,in situ,T37186,3,113,4
18115,in situ,T37188,3,113,4
18116,in situ,T37187,3,113,4
18117,in situ,T37185,3,113,4
18118,in situ,T37185,3,113,4
18119,in situ,T37731,3,113,4
18120,in situ,T37190,3,113,4
18121,in situ,T37730,3,113,4
18122,in situ,T37191,3,113,4
18123,in situ,T37195,3,113,4
18124,in situ,T37194,3,113,4
18125,in situ,T37193,3,113,4
18126,in situ,T36096,3,113,4
18127,in situ,T9568,3,113,4
18128,in situ,T9551,3,113,4
18129,in situ,T30001,3,113,4
18130,in situ,T30000,3,113,4
18131,in situ,T30006,3,113,4
18132,in situ,T30002,3,113,4
18133,in situ,T30003,3,113,4
18134,in situ,T30005,3,113,4
18135,in situ,T30008,3,113,4
18136,in situ,T30011,3,113,4
18137,in situ,T30009,3,113,4
18138,in situ,T30012,3,113,4
18139,in situ,T30010,3,113,4
18140,in situ,T30007,3,113,4
18141,in situ,T30016,3,113,4
18142,in situ,T30017,3,113,4
18143,in situ,T30015,3,113,4
18144,in situ,T30014,3,113,4
18145,in situ,T30013,3,113,4
18146,in situ,T30021,3,113,4
18147,in situ,T30019,3,113,4
18148,in situ,T30020,3,113,4
18149,in situ,T30018,3,113,4
18150,in situ,T30027,3,113,4
18151,in situ,T30022,3,113,4
18152,in situ,T30028,3,113,4
18153,in situ,T30026,3,113,4
18154,in situ,T30024,3,113,4
18155,in situ,T30023,3,113,4
18156,in situ,T30030,3,113,4
18157,in situ,T30029,3,113,4
18158,in situ,T30033,3,113,4
18159,in situ,T30031,3,113,4
18160,in situ,T30034,3,113,4
18161,in situ,T30037,3,113,4
18162,in situ,T30035,3,113,4
18163,in situ,T30036,3,113,4
18164,in situ,T37189,3,113,4
18165,in situ,T30041,3,113,4
18166,in situ,T30040,3,113,4
18167,in situ,T30038,3,113,4
18168,in situ,T30039,3,113,4
18169,in situ,T30045,3,113,4
18170,in situ,T30042,3,113,4
18171,in situ,T30044,3,113,4
18172,in situ,T30046,3,113,4
18173,in situ,T30043,3,113,4
18174,in situ,T30047,3,113,4
18175,in situ,T30050,3,113,4
18176,in situ,T30048,3,113,4
18177,in situ,T30049,3,113,4
18178,in situ,T30032,3,113,4
18179,in situ,T30051,3,113,4
18180,in situ,T30057,3,113,4
18181,in situ,T30052,3,113,4
18182,in situ,T30055,3,113,4
18183,in situ,T30054,3,113,4
18184,in situ,T30056,3,113,4
18185,in situ,T30053,3,113,4
18186,in situ,T37160,3,113,4
18187,in situ,T36089,3,113,4
18188,in situ,T36090,3,113,4
18189,in situ,T36091,3,113,4
18190,in situ,T36092,3,113,4
18191,in situ,T36097,3,113,4
18192,in situ,T36098,3,113,4
18193,in situ,T36094,3,113,4
18194,in situ,T36099,3,113,4
18195,in situ,T36095,3,113,4
18196,in situ,T36100,3,113,4
18197,in situ,T36103,3,113,4
18198,in situ,T36105,3,113,4
18199,in situ,T36107,3,113,4
18200,in situ,T30059,3,113,4
18201,in situ,T30025,3,113,4
18202,in situ,T30060,3,113,4
18203,in situ,T30058,3,113,4
18204,in situ,T30061,3,113,4
18205,in situ,T30004,3,113,4
18206,in situ,T30067,3,113,4
18207,in situ,T30064,3,113,4
18208,in situ,T30066,3,113,4
18209,in situ,T30062,3,113,4
18210,in situ,T30076,3,113,4
18211,in situ,T30074,3,113,4
18212,in situ,T30077,3,113,4
18213,in situ,T30078,3,113,4
18214,in situ,T30075,3,113,4
18215,in situ,T30084,3,113,4
18216,in situ,T30081,3,113,4
18217,in situ,T30080,3,113,4
18218,in situ,T30082,3,113,4
18219,in situ,T30083,3,113,4
18220,in situ,T30079,3,113,4
18221,in situ,T30086,3,113,4
18222,in situ,T30085,3,113,4
18223,in situ,T30090,3,113,4
18224,in situ,T30089,3,113,4
18225,in situ,T30088,3,113,4
18226,in situ,T30092,3,113,4
18227,in situ,T30093,3,113,4
18228,in situ,T30091,3,113,4
18229,in situ,T30095,3,113,4
18230,in situ,T30674,3,113,4
18231,in situ,T30673,3,113,4
18232,in situ,T30672,3,113,4
18233,in situ,T30065,3,113,4
18234,in situ,T30681,3,113,4
18235,in situ,T30682,3,113,4
18236,in situ,T30680,3,113,4
18237,in situ,T30676,3,113,4
18238,in situ,T30679,3,113,4
18239,in situ,T30684,3,113,4
18240,in situ,T30686,3,113,4
18241,in situ,T30687,3,113,4
18242,in situ,T30692,3,113,4
18243,in situ,T30691,3,113,4
18244,in situ,T2900,3,113,4
18245,in situ,T8360,3,113,4
18246,in situ,T1256,3,113,4
18247,in situ,T2840,3,113,4
18248,in situ,T10066,3,113,4
18249,in situ,T2887,3,113,4
18250,in situ,T8368,3,113,4
18251,in situ,T9788,3,113,4
18252,in situ,T8379,3,113,4
18253,in situ,T8379,3,113,4
18254,in situ,T9786,3,113,4
18255,in situ,T9791,3,113,4
18256,in situ,T8373,3,113,4
18257,in situ,T10027,3,113,4
18258,in situ,T9492,3,113,4
18259,in situ,T9511,3,113,4
18260,in situ,T9501,3,113,4
18261,in situ,T9516,3,113,4
18262,in situ,T9502,3,113,4
18263,in situ,T10056,3,113,4
18264,in situ,T9548,3,113,4
18265,in situ,T9565,3,113,4
18266,in situ,T9564,3,113,4
18267,in situ,T9550,3,113,4
18268,in situ,T35403,3,113,4
18269,in situ,T35422,3,113,4
18270,in situ,T35469,3,113,4
18271,in situ,T36134,3,113,4
18272,in situ,T35445,3,113,4
18273,in situ,T36150,3,113,4
18274,in situ,T37192,3,113,4
18275,in situ,T30696,3,113,4
18276,in situ,T30695,3,113,4
18277,in situ,T30699,3,113,4
18278,in situ,T30697,3,113,4
18279,in situ,T30698,3,113,4
18280,in situ,T35429,3,113,4
18281,in situ,T30700,3,113,4
18282,in situ,T30701,3,113,4
18283,in situ,T30703,3,113,4
18284,in situ,T30702,3,113,4
18285,in situ,T30708,3,113,4
18286,in situ,T30705,3,113,4
18287,in situ,T30709,3,113,4
18288,in situ,T30704,3,113,4
18289,in situ,T30706,3,113,4
18290,in situ,T30707,3,113,4
18291,in situ,T30690,3,113,4
18292,in situ,T30677,3,113,4
18293,in situ,T7791,3,113,4
18294,in situ,T30710,3,113,4
18295,in situ,T7776,3,113,4
18296,in situ,T372,3,113,4
18297,in situ,T283,3,113,4
18298,in situ,T107,3,113,4
18299,in situ,T30712,3,113,4
18300,in situ,T30711,3,113,4
18301,in situ,T30716,3,113,4
18302,in situ,T30715,3,113,4
18303,in situ,T30714,3,113,4
18304,in situ,T30717,3,113,4
18305,in situ,T30726,3,113,4
18306,in situ,T30728,3,113,4
18307,in situ,T30734,3,113,4
18308,in situ,T30730,3,113,4
18309,in situ,T30733,3,113,4
18310,in situ,T30729,3,113,4
18311,in situ,T30732,3,113,4
18312,in situ,T30735,3,113,4
18313,in situ,T30739,3,113,4
18314,in situ,T30738,3,113,4
18315,in situ,T30737,3,113,4
18316,in situ,T30736,3,113,4
18317,in situ,T30740,3,113,4
18318,in situ,T30721,3,113,4
18319,in situ,T36138,3,113,4
18320,in situ,T4742,3,113,4
18321,in situ,T30751,3,113,4
18322,in situ,T30724,3,113,4
18323,in situ,T30752,3,113,4
18324,in situ,T30713,3,113,4
18325,in situ,T31460,3,113,4
18326,in situ,T36093,3,113,4
18327,in situ,T31455,3,113,4
18328,in situ,T31459,3,113,4
18329,in situ,T31456,3,113,4
18330,in situ,T30063,3,113,4
18331,in situ,T31464,3,113,4
18332,in situ,T31442,3,113,4
18333,in situ,T31441,3,113,4
18334,in situ,T31462,3,113,4
18335,in situ,T31463,3,113,4
18336,in situ,T31461,3,113,4
18337,in situ,T31443,3,113,4
18338,in situ,T31449,3,113,4
18339,in situ,T31445,3,113,4
18340,in situ,T31450,3,113,4
18341,in situ,T31447,3,113,4
18342,in situ,T31446,3,113,4
18343,in situ,T31451,3,113,4
18344,in situ,T31452,3,113,4
18345,in situ,T31467,3,113,4
18346,in situ,T31466,3,113,4
18347,in situ,T31458,3,113,4
18348,in situ,T31470,3,113,4
18349,in situ,T31474,3,113,4
18350,in situ,T31472,3,113,4
18351,in situ,T31473,3,113,4
18352,in situ,T31469,3,113,4
18353,in situ,T31471,3,113,4
18354,in situ,T31444,3,113,4
18355,in situ,T31475,3,113,4
18356,in situ,T31476,3,113,4
18357,in situ,T31482,3,113,4
18358,in situ,T31477,3,113,4
18359,in situ,T31478,3,113,4
18360,in situ,T31481,3,113,4
18361,in situ,T31479,3,113,4
18362,in situ,T31489,3,113,4
18363,in situ,T31488,3,113,4
18364,in situ,T31485,3,113,4
18365,in situ,T31484,3,113,4
18366,in situ,T31486,3,113,4
18367,in situ,T31483,3,113,4
18368,in situ,T31494,3,113,4
18369,in situ,T31491,3,113,4
18370,in situ,T31490,3,113,4
18371,in situ,T31492,3,113,4
18372,in situ,T31495,3,113,4
18373,in situ,T30753,3,113,4
18374,in situ,T30759,3,113,4
18375,in situ,T30758,3,113,4
18376,in situ,T30754,3,113,4
18377,in situ,T30757,3,113,4
18378,in situ,T30756,3,113,4
18379,in situ,T30755,3,113,4
18380,in situ,T30762,3,113,4
18381,in situ,T30761,3,113,4
18382,in situ,T30760,3,113,4
18383,in situ,T31448,3,113,4
18384,in situ,T31501,3,113,4
18385,in situ,T31480,3,113,4
18386,in situ,T30767,3,113,4
18387,in situ,T30764,3,113,4
18388,in situ,T30766,3,113,4
18389,in situ,T30765,3,113,4
18390,in situ,T30763,3,113,4
18391,in situ,T31497,3,113,4
18392,in situ,T31502,3,113,4
18393,in situ,T31499,3,113,4
18394,in situ,T31497,3,113,4
18395,in situ,T31500,3,113,4
18396,in situ,T31523,3,113,4
18397,in situ,T31527,3,113,4
18398,in situ,T31525,3,113,4
18399,in situ,T31522,3,113,4
18400,in situ,T31524,3,113,4
18401,in situ,T31440,3,113,4
18402,in situ,T31496,3,113,4
18403,in situ,T31529,3,113,4
18404,in situ,T31528,3,113,4
18405,in situ,T31530,3,113,4
18406,in situ,T31535,3,113,4
18407,in situ,T31532,3,113,4
18408,in situ,T31534,3,113,4
18409,in situ,T31526,3,113,4
18410,in situ,T31521,3,113,4
18411,in situ,T31834,3,113,4
18412,in situ,T31842,3,113,4
18413,in situ,T31851,3,113,4
18414,in situ,T31846,3,113,4
18415,in situ,T31849,3,113,4
18416,in situ,T31847,3,113,4
18417,in situ,T31850,3,113,4
18418,in situ,T31859,3,113,4
18419,in situ,T31854,3,113,4
18420,in situ,T31855,3,113,4
18421,in situ,T31856,3,113,4
18422,in situ,T31852,3,113,4
18423,in situ,T31853,3,113,4
18424,in situ,T31861,3,113,4
18425,in situ,T31516,3,113,4
18426,in situ,T31860,3,113,4
18427,in situ,T31533,3,113,4
18428,in situ,T31862,3,113,4
18429,in situ,T31839,3,113,4
18430,in situ,T45133,3,113,4
18431,in situ,T31825,3,113,4
18432,in situ,T31827,3,113,4
18433,in situ,T31826,3,113,4
18434,in situ,T31830,3,113,4
18435,in situ,T31828,3,113,4
18436,in situ,T31832,3,113,4
18437,in situ,T31837,3,113,4
18438,in situ,T31836,3,113,4
18439,in situ,T31830,3,113,4
18440,in situ,T31833,3,113,4
18441,in situ,T31841,3,113,4
18442,in situ,T31865,3,113,4
18443,in situ,T31863,3,113,4
18444,in situ,T31866,3,113,4
18445,in situ,T31876,3,113,4
18446,in situ,T31870,3,113,4
18447,in situ,T31872,3,113,4
18448,in situ,T31869,3,113,4
18449,in situ,T31871,3,113,4
18450,in situ,T31868,3,113,4
18451,in situ,T31864,3,113,4
18452,in situ,T31848,3,113,4
18453,in situ,T31874,3,113,4
18454,in situ,T31835,3,113,4
18455,in situ,T31882,3,113,4
18456,in situ,T31878,3,113,4
18457,in situ,T31880,3,113,4
18458,in situ,T31878,3,113,4
18459,in situ,T31877,3,113,4
18460,in situ,T31881,3,113,4
18461,in situ,T31886,3,113,4
18462,in situ,T31893,3,113,4
18463,in situ,T31883,3,113,4
18464,in situ,T31885,3,113,4
18465,in situ,T31888,3,113,4
18466,in situ,T31887,3,113,4
18467,in situ,T31900,3,113,4
18468,in situ,T31897,3,113,4
18469,in situ,T31902,3,113,4
18470,in situ,T31896,3,113,4
18471,in situ,T31894,3,113,4
18472,in situ,T31895,3,113,4
18473,in situ,T31905,3,113,4
18474,in situ,T31902,3,113,4
18475,in situ,T31907,3,113,4
18476,in situ,T31908,3,113,4
18477,in situ,T31906,3,113,4
18478,in situ,T31909,3,113,4
18479,in situ,T31911,3,113,4
18480,in situ,T31910,3,113,4
18481,in situ,T37965,3,113,4
18482,in situ,T31916,3,113,4
18483,in situ,T31884,3,113,4
18484,in situ,T31465,3,113,4
18485,in situ,T31890,3,113,4
18486,in situ,T31915,3,113,4
18487,in situ,T37959,3,113,4
18488,in situ,T31919,3,113,4
18489,in situ,T31918,3,113,4
18490,in situ,T37960,3,113,4
18491,in situ,T37960,3,113,4
18492,in situ,T37962,3,113,4
18493,in situ,T31904,3,113,4
18494,in situ,T37967,3,113,4
18495,in situ,T37969,3,113,4
18496,in situ,T37970,3,113,4
18497,in situ,T37968,3,113,4
18498,in situ,T37964,3,113,4
18499,in situ,T37963,3,113,4
18500,in situ,T37977,3,113,4
18501,in situ,T37976,3,113,4
18502,in situ,T37975,3,113,4
18503,in situ,T37973,3,113,4
18504,in situ,T37974,3,113,4
18505,in situ,T37971,3,113,4
18506,in situ,T37979,3,113,4
18507,in situ,T37978,3,113,4
18508,in situ,T37980,3,113,4
18509,in situ,T37983,3,113,4
18510,in situ,T37981,3,113,4
18511,in situ,T37989,3,113,4
18512,in situ,T37988,3,113,4
18513,in situ,T37985,3,113,4
18514,in situ,T37987,3,113,4
18515,in situ,T37997,3,113,4
18516,in situ,T38000,3,113,4
18517,in situ,T37995,3,113,4
18518,in situ,T37990,3,113,4
18519,in situ,T37992,3,113,4
18520,in situ,T37966,3,113,4
18521,in situ,T38012,3,113,4
18522,in situ,T38011,3,113,4
18523,in situ,T37972,3,113,4
18524,in situ,T37993,3,113,4
18525,in situ,T37991,3,113,4
18526,in situ,T38024,3,113,4
18527,in situ,T38019,3,113,4
18528,in situ,T37994,3,113,4
18529,in situ,T38003,3,113,4
18530,in situ,T37998,3,113,4
18531,in situ,T37999,3,113,4
18532,in situ,T38005,3,113,4
18533,in situ,T38001,3,113,4
18534,in situ,T38008,3,113,4
18535,in situ,T38007,3,113,4
18536,in situ,T38006,3,113,4
18537,in situ,T38014,3,113,4
18538,in situ,T38009,3,113,4
18539,in situ,T38031,3,113,4
18540,in situ,T31913,3,113,4
18541,in situ,T38029,3,113,4
18542,in situ,T31912,3,113,4
18543,in situ,T31912,3,113,4
18544,in situ,T31912,3,113,4
18545,in situ,T31912,3,113,4
18546,in situ,T38037,3,113,4
18547,in situ,T38030,3,113,4
18548,in situ,T31873,3,113,4
18549,in situ,T31531,3,113,4
18550,in situ,T31917,3,113,4
18551,in situ,T31867,3,113,4
18552,in situ,T31840,3,113,4
18553,in situ,T31875,3,113,4
18554,in situ,T38017,3,113,4
18555,in situ,T38004,3,113,4
18556,in situ,T31920,3,113,4
18557,in situ,T37961,3,113,4
18558,in situ,T38013,3,113,4
18559,in situ,T38010,3,113,4
18560,in situ,T38032,3,113,4
18561,in situ,T38025,3,113,4
18562,in situ,T38023,3,113,4
18563,in situ,T38027,3,113,4
18564,in situ,T38034,3,113,4
18565,in situ,T38020,3,113,4
18566,in situ,T38560,3,113,4
18567,in situ,T38561,3,113,4
18568,in situ,T38564,3,113,4
18569,in situ,T38562,3,113,4
18570,in situ,T38563,3,113,4
18571,in situ,T38567,3,113,4
18572,in situ,T38570,3,113,4
18573,in situ,T38569,3,113,4
18574,in situ,T38574,3,113,4
18575,in situ,T38572,3,113,4
18576,in situ,T38571,3,113,4
18577,in situ,T38606,3,113,4
18578,in situ,T38605,3,113,4
18579,in situ,T38604,3,113,4
18580,in situ,T38608,3,113,4
18581,in situ,T2785,3,113,4
18582,in situ,T2771,3,113,4
18583,in situ,T38575,3,113,4
18584,in situ,T38738,3,113,4
18585,in situ,T38740,3,113,4
18586,in situ,T38739,3,113,4
18587,in situ,T38741,3,113,4
18588,in situ,T38568,3,113,4
18589,in situ,T38583,3,113,4
18590,in situ,T38817,3,113,4
18591,in situ,T38578,3,113,4
18592,in situ,T38594,3,113,4
18593,in situ,T38580,3,113,4
18594,in situ,T38599,3,113,4
18595,in situ,T38601,3,113,4
18596,in situ,T38600,3,113,4
18597,in situ,T38602,3,113,4
18598,in situ,T38603,3,113,4
18599,in situ,T31892,3,113,4
18600,in situ,T38806,3,113,4
18601,in situ,T38603,3,113,4
18602,in situ,T38805,3,113,4
18603,in situ,T38804,3,113,4
18604,in situ,T38811,3,113,4
18605,in situ,T38809,3,113,4
18606,in situ,T38808,3,113,4
18607,in situ,T38812,3,113,4
18608,in situ,T38810,3,113,4
18609,in situ,T38813,3,113,4
18610,in situ,T38612,3,113,4
18611,in situ,T38613,3,113,4
18612,in situ,T38614,3,113,4
18613,in situ,T38611,3,113,4
18614,in situ,T38832,3,113,4
18615,in situ,T38842,3,113,4
18616,in situ,T38844,3,113,4
18617,in situ,T38845,3,113,4
18618,in situ,T38626,3,113,4
18619,in situ,T38622,3,113,4
18620,in situ,T38623,3,113,4
18621,in situ,T38624,3,113,4
18622,in situ,T38621,3,113,4
18623,in situ,T38627,3,113,4
18624,in situ,T38715,3,113,4
18625,in situ,T38629,3,113,4
18626,in situ,T38847,3,113,4
18627,in situ,T38717,3,113,4
18628,in situ,T38718,3,113,4
18629,in situ,T38720,3,113,4
18630,in situ,T38846,3,113,4
18631,in situ,T38719,3,113,4
18632,in situ,T38727,3,113,4
18633,in situ,T38725,3,113,4
18634,in situ,T38721,3,113,4
18635,in situ,T38726,3,113,4
